26,0,206735.72,2,0,90738.98,43999.15,55,848,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33,0,316368.24,1,1,61446.88,78388.44,8,737,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48,0,145514.36,1,0,27222.39,39851.78,22,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0,49095.08,2,0,13738.47,11766.32,90,891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28,0,105269.88,2,0,30128.22,12997.07,91,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1,255762.9,3,0,47944.33,29842.03,28,723,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,2,91788.31,4,1,24679.42,20759.68,71,800,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,0,112940.36,2,0,9985.33,19156.26,5,715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,165911.88,3,0,67942.46,18209.26,18,692,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0,151825.02,2,0,40195.46,42491.2,83,947,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,1,152876.72,2,0,7385.37,26919.74,76,912,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,258020.7,3,0,14113.27,53342.4,50,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42,0,118593.55,1,0,24370.78,22676.87,84,782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41,0,108455.69,2,0,27507.9,26574.22,88,843,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,82722,3,0,13003.15,12546.68,47,900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1,144940.24,3,0,16658.7,18934.01,94,532,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,1,114171.99,3,0,17947.87,12251,29,883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,408999.16,2,0,62880.41,86611.59,20,713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,0,78602.75,2,0,11220.86,15133,30,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1,321454.51,3,0,60176.95,49448.67,41,934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,0,163524.14,2,0,26403.62,41383.76,36,797,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,76823.85,2,0,10287.24,10754.41,74,730,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,175429.86,4,0,15270.87,38706.09,43,902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,0,286723.85,1,0,31870.3,56503.85,95,863,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,88538.03,1,0,19491.29,29402.31,37,782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,0,339929.07,1,0,59184.95,95060.2,83,949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,73319.96,2,1,12331.41,9334.66,88,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,0,253953.36,2,0,14662.91,90817.19,88,867,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0,134477.61,2,0,25452.79,22383.77,83,688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
54,0,142112,1,0,13172.01,37096.88,36,774,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0,162592.9,1,0,35422.27,31028.79,20,923,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,196223.74,3,1,65946.39,35306.2,56,676,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,164809.42,2,0,27630.55,31752.06,92,876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,211530.58,1,0,15401.43,57697.81,13,703,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,1,207621.25,3,1,50351.63,50266,79,667,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,114109.36,2,0,19207.54,24127.51,81,620,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
53,0,110227.77,2,0,17560.34,26221.47,16,937,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,0,202089.68,1,0,25022.9,33421.81,37,926,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,2,390264.82,4,0,48480.85,99876.33,9,650,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0,171999.73,2,0,25204.95,27682.94,43,835,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0,105641.18,2,0,30269.35,28311.61,78,608,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
52,0,348781.48,2,1,75598.54,46802.64,15,736,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,0,223956.76,1,0,50733.79,31737.49,39,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1,345800.3,3,0,39719.26,118352.08,62,808,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29,1,154039.49,3,0,21305.91,22388.48,35,905,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,0,407205.73,2,0,36882.04,92722.57,67,737,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31,2,109369.23,4,0,46927.79,16872.22,56,948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,0,180777.71,1,0,27034.34,63189.04,3,943,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,0,230984.04,2,0,35554.31,28702.61,88,658,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,1,437661.11,3,0,36729.28,67140.92,17,948,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,0,164534.02,2,0,44952.01,31158.79,60,731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,0,94126.29,2,0,7713.83,19923.75,66,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,1,371589.07,3,1,29192,38519.24,48,863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1,279909.11,3,0,17944.52,65039.13,83,677,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,0,129633.23,2,0,29892.75,36552.07,71,681,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,239984.82,2,0,51397.62,61399.84,44,835,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,390857.62,1,0,61521.59,139257.29,39,682,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,209540.97,2,0,50892.56,48817.96,40,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37,1,56846.97,3,0,23478.15,17986.15,83,672,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,221996.71,2,0,32382.24,34271.9,91,864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,1,198738.29,3,0,32031.88,53647.28,56,833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29,1,187629.14,3,1,20188.13,35985.53,76,815,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0,141003.66,2,1,15781.05,33616.31,28,682,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,244040.28,1,0,45178.83,51659.46,22,828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,58259.98,2,0,22021.66,9241.37,88,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
35,1,251869.08,3,0,30723.52,60535.75,57,894,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0,86370.78,1,0,21468.73,22213.54,25,949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,2,503963.65,4,0,61652.83,59889.36,27,698,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,1,264412.73,3,0,37377.4,35845.63,98,922,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,318972.46,1,1,38734.66,103573.43,53,793,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,0,387825.58,2,1,25772.21,83643.08,30,689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,1,200451.72,3,1,10658.24,74611.24,45,660,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,177994.13,2,0,9960.81,23810.5,24,810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,0,130982.81,2,0,8209.99,28732,65,853,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0,92887.67,2,0,30234.98,32974.29,45,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0,205314.31,2,0,31057.11,28471.11,84,777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,158996.05,1,0,30073.84,40068.4,97,752,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,0,237567.94,2,0,20717.87,26908.3,8,655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,329545.33,2,0,48640.53,78630.06,92,870,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,0,239796.98,2,0,16681.17,35005.38,26,761,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0,166643.05,2,0,47903.65,36668.6,76,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52,2,85095.81,4,0,32824.91,29811.27,17,701,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,2,138276.92,3,0,9628.87,22624.97,90,658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,110729.83,2,0,23382.55,14686,4,684,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0,314645.31,2,0,40327.61,95501.73,28,719,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,1,401399.99,2,0,48669.91,75138.67,78,628,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,0,167740.59,1,0,59545,24317.6,98,692,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0,74746.6,1,0,10412.52,16930.99,36,785,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0,214520.58,2,0,10339.24,40735.06,63,750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0,59490.61,1,0,4912.31,12838.98,35,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1,410833.57,3,1,69499.16,153615.79,78,525,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
53,0,149876.68,2,0,26227.17,25716.1,49,795,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,0,76876.83,2,0,11572.75,17736.51,54,717,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,2,68826.04,4,1,38007.71,18176.49,53,872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0,279208.96,2,0,42173.87,30476.24,24,682,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,0,218888.35,1,0,39311.88,73544.02,85,640,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
33,0,81098.82,1,0,14605.52,12021.58,67,856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0,520333.86,1,0,23692.93,119989.76,83,888,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,233353.92,2,0,30373.74,24011.36,36,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,2,183453.55,4,0,55835.07,21582.28,12,802,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,275375.99,5,1,32217.82,54670.47,29,853,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,116642.52,2,0,28640.33,20331.13,48,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,0,113362.71,2,0,21130.4,15874.56,54,792,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,251421.72,2,0,11083.56,78860.55,10,760,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,0,134671.4,2,0,35012.93,46057.94,85,660,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0,258183.31,1,0,26070.45,82103.9,88,865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,144433.04,1,1,43331.72,33136.51,85,696,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,367378.76,1,1,26324.54,47963.32,32,698,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
49,0,426523.5,2,1,53263.51,145764.22,84,702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0,136448.14,2,0,13218.36,31009.9,51,824,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,2,240418.47,4,1,20875.6,50156.94,79,695,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,0,213321.54,2,0,36324.36,48990.8,64,672,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1,174979.29,2,0,24970.37,57408.52,48,709,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,105276.59,2,0,15106.07,19219.15,89,740,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,1,161302.72,2,0,16016.02,40306.53,0,658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,234818.11,3,0,61818.64,30184.82,37,668,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0,254110.24,2,0,47868.67,63287.31,19,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,0,165888.58,2,0,24304.51,43444.53,1,709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
51,0,281859.89,1,0,26819.1,62257.33,88,846,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0,347113.96,2,0,39497.82,55747.43,2,929,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0,121280.39,2,0,13607.82,24920.96,58,785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,271177.57,2,0,26228.11,60463.81,32,737,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,1,184536.78,3,0,56205.77,39664.2,24,786,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,2,154071.15,4,0,48151.11,28399.88,15,859,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0,102575.99,2,0,34843.81,23034.9,61,906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38,0,271299.12,2,0,50096.48,31628.03,34,728,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1,92242.35,2,0,17212.95,25691.45,64,698,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,0,279238.23,2,0,31542.65,66874.57,44,774,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,113732.98,4,1,17582.75,21540.09,90,723,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,86566.02,1,0,10537.5,10589.17,85,944,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0,201085.32,2,0,26371.01,71556.15,31,684,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,244362.93,2,1,23646.27,52961.44,74,674,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0,193087.84,1,0,15398.67,23313.51,33,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0,177219.24,2,0,19569.17,44121.89,29,840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,2,125385,4,0,12411.31,17725.2,89,512,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,0,204458.43,2,0,32195.81,49264.33,55,857,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,0,296154.31,2,1,52300.4,107409.16,58,892,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31,0,85806.79,2,0,10576.53,15754.06,81,546,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,245882.08,2,0,50328.9,40023.56,6,942,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,177032.8,1,0,11976.21,22227.76,56,794,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,2,238963.51,4,0,56777.52,91038.86,4,905,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,2,262249.15,4,0,60127.2,89939.03,10,898,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0,347913.23,2,0,25258.33,42277.75,93,751,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
